2002175,7809,7809,10,2015-10-24 00:00:00,8178,10269,4,3,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,3,6,7,7,9,11,11,215168,27310,109615,469700,487867,185175,304733,132844,516846,31199,70409,68813,45272,143442,514301,47547,97734,317822,182892,141145,27234,450980,73,29,55,Organised,77,54,61,Organised,61,72,50,Cover,59,55,41,Organised,58,66,48,Organised,41,44,32,Cover
2002176,7809,7809,10,2015-10-25 00:00:00,9788,10189,3,1,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,10,10,1,3,3,3,3,6,6,8,8,10,10,41618,278815,449232,114025,33579,469701,207236,58351,37357,94916,25819,49586,31290,68253,171698,33338,266523,237542,172887,425963,49825,530859,31,53,32,Organised,38,26,49,Free Form,41,48,39,Cover,58,43,42,Organised,64,61,37,Organised,55,59,56,Cover
2002177,7809,7809,10,2015-10-24 00:00:00,9904,9810,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,41087,116645,78908,25483,80229,36186,240367,27314,115847,237541,69008,66757,30530,27475,106309,28081,58354,355357,38647,27478,155534,170775,48,55,41,Organised,38,51,40,Organised,35,50,61,Cover,51,41,38,Organised,47,58,40,Organised,48,42,55,Cover
2002178,7809,7809,10,2015-10-23 00:00:00,8226,9790,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,178778,303914,447084,177942,443966,212893,34267,27420,240837,50661,36774,27424,141113,30986,307069,240348,71768,128827,97747,198316,39847,193530,69,49,53,Organised,66,62,59,Organised,63,61,38,Cover,42,56,52,Organised,62,58,47,Organised,44,41,49,Cover
2002179,7809,7809,10,2015-10-24 00:00:00,9905,8697,1,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,11,11,287894,147726,36000,193901,49885,59595,162679,180126,278863,287231,459499,177953,107588,205893,303484,196205,134217,35989,42860,617044,35852,196366,60,43,53,Organised,49,40,44,Organised,55,62,47,Cover,56,55,63,Organised,68,66,58,Organised,63,47,73,Cover
2002180,7809,7809,10,2015-10-24 00:00:00,8234,8177,0,1,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,7,9,11,42909,36380,27550,145536,45254,531014,94009,239946,167008,185014,176831,40094,298823,95081,42297,229759,31906,40108,196311,91984,27306,166452,55,51,46,Organised,47,53,51,Organised,37,48,49,Cover,47,44,55,Organised,59,68,45,Organised,50,45,57,Cover
2002181,7809,7809,10,2015-10-24 00:00:00,8262,8721,0,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,448805,41930,119427,154245,51841,36554,335436,26545,115670,29340,36889,30820,27774,28480,38432,115591,40193,147729,161421,243164,58346,104045,59,43,77,Organised,52,77,45,Organised,32,56,41,Cover,68,45,57,Organised,69,66,50,Organised,66,46,55,Cover
2002182,7809,7809,11,2015-10-31 00:00:00,10189,8234,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,49586,172887,68253,171698,33338,530859,343748,304345,425963,49825,36784,42909,36380,27550,145536,45254,531014,94009,167008,215804,171091,185014,58,43,42,Organised,64,61,37,Organised,55,59,56,Cover,55,51,46,Organised,47,53,51,Organised,37,48,49,Cover
2002183,7809,7809,11,2015-10-31 00:00:00,8721,8178,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30820,167065,28480,178206,115591,298915,147729,40193,178812,188498,36410,215168,191080,469700,101501,487867,269788,185175,208230,304733,132844,70409,68,45,57,Organised,69,66,50,Organised,66,46,55,Cover,73,29,55,Organised,77,54,61,Organised,61,72,50,Cover
2002184,7809,7809,11,2015-11-01 00:00:00,9790,9904,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,27424,141113,30986,26255,240348,97747,49847,128827,198316,94885,193530,41087,116645,78908,25483,80229,36186,240367,27314,115847,237541,69008,42,56,52,Organised,62,58,47,Organised,44,41,49,Cover,48,55,41,Organised,38,51,40,Organised,35,50,61,Cover
