2.555555555555555358e-01
3.448275862068965747e-01
4.960317460317460458e-01
4.897119341563785921e-01
4.786324786324786529e-01
4.844444444444444553e-01
4.768518518518518601e-01
4.685990338164251479e-01
4.848484848484848619e-01
4.603174603174602919e-01
4.555555555555555469e-01
4.736842105263157632e-01
4.814814814814814548e-01
4.771241830065359735e-01
4.513888888888888951e-01
4.962962962962962910e-01
4.920634920634920362e-01
4.871794871794871695e-01
5.277777777777777901e-01
4.949494949494949725e-01
4.888888888888888729e-01
4.814814814814814548e-01
5.416666666666666297e-01
5.714285714285713969e-01
5.555555555555555802e-01
5.555555555555555802e-01
5.277777777777777901e-01
6.296296296296296502e-01
6.111111111111111605e-01
6.666666666666666297e-01
