6.531881126645813929e+05
5.804802799258767627e+05
7.852939045553249343e+03
4.613563699381747938e+03
4.238055353794986331e+03
3.102837618356230905e+03
2.933404050146072223e+03
2.769040102154980559e+03
2.610419716955650983e+03
1.964825163314361816e+03
1.859320469882259658e+03
1.693046398855924281e+03
1.564702602570390354e+03
1.439769455608293129e+03
1.411674969742161693e+03
1.404682084380488277e+03
1.297368431347293381e+03
1.191798148730807497e+03
1.127486801142905051e+03
1.039828326421589736e+03
1.034924991098252349e+03
9.896743984945662760e+02
9.249386048565374949e+02
8.806723128872578172e+02
8.691553056025546766e+02
8.213004656554152234e+02
8.048900998662412576e+02
7.674326825586603036e+02
7.202091912717725108e+02
6.935880240148392204e+02
6.920100372636892416e+02
6.662766723036097574e+02
6.621309054172795641e+02
6.308590160589066045e+02
6.151663981018117511e+02
5.945820521796257481e+02
5.626257869767159718e+02
5.319883068063692235e+02
5.187335975606388274e+02
5.042817233540419011e+02
4.966125864158328227e+02
4.740729736400181764e+02
4.676489626914673750e+02
4.433440452274594463e+02
4.275217021715734518e+02
4.059654929209912098e+02
3.999045090680262433e+02
3.858919098047934995e+02
3.800075272152989783e+02
3.619797065015180237e+02
3.508947641415086878e+02
3.416463961768392323e+02
3.242455062149580272e+02
3.175806333041535368e+02
3.110178307337832848e+02
3.095847469927580846e+02
2.997609879097306589e+02
2.887403327205176424e+02
2.851731976122940182e+02
2.791717760085867326e+02
2.685670810614861352e+02
2.567568333211935965e+02
2.502563384144202416e+02
2.428135852900824432e+02
2.360694201486196562e+02
2.199178041554620222e+02
2.192900747717953038e+02
2.121056629045608020e+02
2.053208006763019569e+02
1.949150540033804191e+02
1.938096490713102753e+02
1.913639968806015759e+02
1.829729821719473080e+02
1.809886054941645455e+02
1.783026875077462421e+02
1.746507914498655794e+02
1.727819194691723510e+02
1.689413084815470540e+02
1.661290043535648238e+02
1.575204723235861763e+02
1.528471213464957259e+02
1.497984966793601131e+02
1.447938239455500025e+02
1.418868504670186041e+02
1.391430326710972452e+02
1.360303597000731202e+02
1.319828292948686226e+02
1.298840418824311769e+02
1.281036406355734982e+02
1.272335672723312001e+02
1.196998670470242274e+02
1.183375670752051150e+02
1.138290230646375250e+02
1.123809948889680896e+02
1.109316514360920678e+02
1.096906314132460949e+02
1.088756563000949598e+02
1.072612887081832156e+02
1.057041739056154057e+02
1.054295099625526717e+02
