1275,1,1,12,9986,8573,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1276,1,1,12,10000,9984,1,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,6,8,8,11
1277,1,1,12,274581,9994,2,2,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11
1278,1,1,12,9989,8203,0,1,1,1,3,5,7,9,3,5,7,4,6,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11
1279,1,1,12,10001,8571,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10
1280,1,1,12,8475,9987,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1281,1,1,13,9987,9989,3,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11
1282,1,1,13,9991,8475,4,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1283,1,1,13,8573,10001,4,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1284,1,1,13,274581,8342,1,4,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1285,1,1,13,9994,9986,5,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10
1286,1,1,13,8571,8635,2,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10
1287,1,1,13,8203,10000,1,1,1,3,5,7,2,4,6,8,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10
1288,1,1,13,9984,9985,0,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10
1289,1,1,14,8635,9994,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1290,1,1,14,9985,8203,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11
1291,1,1,14,9986,8342,0,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1292,1,1,14,10000,9987,2,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10
1293,1,1,14,9989,9991,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1294,1,1,14,10001,274581,1,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1295,1,1,14,8475,8573,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1296,1,1,14,9984,8571,0,4,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10
1297,1,1,15,8342,10001,5,0,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,11,11
1298,1,1,15,9987,9985,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10
1299,1,1,15,9991,8635,0,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10
1300,1,1,15,8573,10000,1,3,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11
1301,1,1,15,274581,9986,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1302,1,1,15,9994,8475,3,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
1303,1,1,15,8571,9989,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11
